date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),SR (W/mt2),BP (mmHg)
2020-12-29,60.2,135.22,10.59,31.06,41.65,1.92,4.51,0.94,67.43,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,64.06,140.56,925.79
2020-12-30,48.57,105.93,8.08,23.59,31.66,2.87,2.66,0.82,69.9,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,64.83,134.15,926.17
2020-12-31,35.82,75.31,8.3,22.46,30.76,2.91,2.35,0.84,50.19,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,76.66,58.89,929.22
2021-01-01,52.32,97.18,9.22,23.67,32.87,2.62,2.13,0.81,72.3,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,67.04,148.82,926.36
2021-01-02,49.19,98.46,9.4,23.0,32.4,2.52,4.85,0.84,66.53,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,75.48,92.83,929.41
2021-01-03,32.07,56.45,7.52,18.31,25.82,3.15,3.72,0.73,70.08,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,76.08,108.1,929.04
2021-01-04,35.88,61.92,9.37,21.76,31.13,2.79,4.14,0.8,50.72,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,79.95,20.27,930.76
2021-01-05,33.49,59.15,10.73,23.5,33.8,3.41,4.65,0.81,51.06,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,76.74,93.27,934.0
2021-01-06,20.67,37.83,9.01,19.47,28.4,3.36,5.05,0.77,39.54,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,89.35,40.29,936.77
2021-01-07,22.75,34.37,8.65,18.34,26.99,3.85,3.74,0.82,82.73,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,89.75,68.8,936.01
2021-01-08,28.8,50.29,7.96,19.71,27.68,3.53,3.8,0.82,69.96,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,80.63,132.42,931.67
2021-01-09,26.78,56.06,9.4,23.64,33.16,2.97,3.79,0.85,15.99,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,80.84,44.25,933.29
2021-01-10,30.6,91.09,7.95,21.3,29.25,3.17,4.02,0.76,14.58,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,77.1,133.38,929.87
2021-01-11,42.37,155.33,10.98,24.97,35.95,2.69,5.21,0.82,2.51,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,76.29,69.78,933.04
2021-01-12,43.06,158.75,13.68,26.39,40.06,2.63,3.97,0.84,1.76,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,75.19,50.39,931.82
2021-01-13,45.94,153.56,12.35,24.85,37.2,3.15,5.68,0.88,2.27,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,66.92,153.58,926.81
2021-01-14,37.15,160.84,8.23,18.54,26.77,3.2,4.7,0.74,3.05,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,73.56,107.0,924.04
2021-01-15,45.99,169.63,7.93,18.65,26.58,3.34,3.89,0.76,3.48,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,71.22,128.69,924.1
2021-01-16,50.58,226.66,7.51,19.05,26.55,3.48,4.17,0.82,4.62,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,70.91,145.16,923.48
2021-01-17,45.22,210.24,7.3,17.69,24.99,3.58,5.08,0.71,4.31,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,65.64,157.69,922.63
2021-01-18,47.43,224.59,7.72,20.93,28.65,3.26,5.34,0.73,4.38,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,58.19,178.28,920.56
2021-01-19,47.06,216.7,8.04,23.02,31.05,2.76,4.26,0.82,3.73,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,63.91,169.5,922.16
2021-01-20,52.69,213.42,8.18,23.4,31.58,2.94,4.93,0.98,4.8,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,65.36,152.33,922.99
2021-01-21,54.46,232.8,7.98,23.45,31.44,2.9,5.72,0.97,4.58,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,60.38,158.76,921.13
2021-01-22,59.53,290.94,7.85,22.89,30.74,3.12,4.26,0.96,3.63,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,65.03,120.62,922.67
2021-01-23,56.36,172.21,8.29,21.85,30.14,3.37,9.3,0.91,4.76,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,58.49,166.91,920.88
2021-01-24,48.55,244.57,8.25,24.63,32.88,2.85,5.41,0.79,3.83,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,42.58,234.59,917.02
2021-01-25,49.37,272.68,7.76,23.48,31.24,2.41,5.88,0.82,4.59,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,55.55,172.78,920.45
2021-01-26,41.58,231.92,7.33,21.3,28.63,2.61,4.26,0.73,4.94,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,48.69,187.32,918.37
2021-01-27,55.39,236.46,7.69,22.74,30.43,2.34,4.26,0.75,5.67,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,49.37,180.2,918.38
2021-01-28,56.87,259.09,8.53,24.52,33.05,3.08,6.48,0.93,5.24,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,55.53,172.73,920.59
2021-01-29,62.15,146.2,7.76,22.62,30.38,2.54,6.1,0.8,15.83,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,62.99,161.17,921.89
2021-01-30,58.65,94.97,8.05,25.05,33.1,2.38,6.28,0.84,27.2,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,54.23,154.89,919.65
2021-01-31,51.14,94.98,7.89,24.04,31.92,2.6,6.68,0.76,28.45,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,53.96,161.95,919.82
2021-02-01,42.06,95.07,8.69,28.2,36.86,2.0,5.99,0.79,23.05,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,50.15,167.84,918.07
2021-02-02,39.62,95.01,7.92,25.17,33.08,2.05,7.03,0.79,27.37,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,57.98,160.57,919.68
2021-02-03,41.92,95.01,7.55,23.54,31.09,2.01,8.76,0.8,30.18,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,60.51,142.11,920.57
2021-02-04,38.52,95.05,7.99,26.38,34.37,2.04,4.26,0.82,30.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,43.5,168.82,916.01
2021-02-05,32.67,95.0,8.19,26.97,35.16,2.02,4.26,0.79,30.77,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,48.6,168.58,917.0
2021-02-06,47.56,95.03,8.78,29.39,38.17,1.75,4.26,0.87,30.86,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,46.12,168.53,916.81
2021-02-07,43.97,95.02,8.04,25.95,33.99,1.76,4.26,0.74,33.4,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,34.37,179.3,913.5
2021-02-08,54.16,95.02,8.57,23.04,36.86,1.34,4.26,0.82,33.23,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,40.62,173.14,915.16
2021-02-09,50.5,94.93,8.26,29.19,35.55,1.42,6.69,0.81,33.34,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,49.92,166.84,917.99
2021-02-10,56.17,95.06,8.77,29.67,38.44,1.51,4.26,0.87,33.28,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,43.07,180.26,915.76
2021-02-11,56.79,94.99,8.45,27.65,36.1,1.5,4.26,0.85,33.06,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,46.67,170.63,917.04
2021-02-12,49.4,94.01,8.75,29.25,37.6,1.48,4.26,0.82,32.33,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,41.55,173.56,915.96
2021-02-13,51.27,94.97,8.88,30.14,39.02,1.55,4.26,0.9,31.25,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,46.13,169.06,917.22
2021-02-14,49.88,95.0,8.34,27.79,36.13,1.75,4.26,0.87,33.68,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,44.39,152.02,914.58
2021-02-15,51.09,95.02,8.72,28.95,37.67,1.84,4.26,0.86,29.06,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,42.32,163.62,913.23
2021-02-16,54.37,95.07,8.5,28.21,36.71,1.5,4.26,0.9,33.8,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,41.65,152.43,912.84
2021-02-17,50.51,94.98,8.23,27.27,35.54,1.65,4.26,0.87,33.32,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,42.09,138.21,912.7
2021-02-18,54.12,95.0,7.58,23.14,30.73,1.79,4.26,0.77,34.98,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,58.04,123.15,915.52
2021-02-19,51.64,95.03,7.51,22.85,30.35,1.92,6.47,0.74,28.68,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,68.22,103.09,917.81
2021-02-20,32.21,80.14,8.37,23.98,32.3,2.79,5.43,0.72,18.57,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,78.74,114.22,920.17
2021-02-21,20.46,64.99,6.76,18.25,25.01,3.17,5.39,0.67,20.9,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,80.78,102.75,921.46
2021-02-22,23.57,65.04,7.33,19.7,27.04,3.23,4.68,0.74,22.14,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,70.83,163.38,917.91
2021-02-23,34.16,64.99,8.62,23.68,32.3,3.34,5.6,0.84,21.6,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,56.32,202.21,916.59
2021-02-24,33.26,61.33,9.18,25.67,34.86,3.05,4.34,0.83,28.91,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,50.98,196.46,915.46
2021-02-25,32.84,61.31,8.54,25.02,33.57,2.31,5.25,0.86,41.41,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,43.0,235.96,910.7
2021-02-26,34.52,67.94,9.3,29.83,39.13,2.18,6.06,0.92,36.61,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,34.47,234.22,909.1
2021-02-27,36.32,68.03,9.59,28.59,37.76,2.24,5.7,1.01,41.16,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,37.83,189.66,910.83
2021-02-28,27.31,67.92,7.81,22.29,30.1,2.65,4.78,0.71,45.3,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,29.24,209.01,908.52
2021-03-01,33.45,67.96,8.99,28.64,37.63,2.04,6.02,0.83,32.88,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,30.12,186.65,908.86
2021-03-02,33.39,68.02,8.62,26.49,35.11,1.6,5.41,0.84,42.74,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,35.63,151.97,910.07
2021-03-03,54.84,132.44,9.53,28.72,38.25,1.72,5.53,0.77,36.37,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,33.44,164.81,910.56
2021-03-04,51.03,110.97,9.15,31.36,40.51,0.75,5.52,0.76,32.72,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,31.4,167.16,910.5
2021-03-05,43.05,87.94,10.15,35.07,45.22,2.36,5.75,0.77,27.79,1.0301041666666668,1.2105208333333333,1.62,0.5139285714285714,40.02,179.24,911.01
