date,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg)
2019-07-11,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-12,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-13,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-14,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-15,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-16,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-17,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-18,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-19,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-20,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-21,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-22,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-23,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-24,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-25,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-26,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-27,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-28,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-29,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-30,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-07-31,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-01,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-02,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-03,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-04,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-05,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-06,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-07,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-08,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-09,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-10,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-11,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-12,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-13,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-14,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-15,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-16,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-17,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-18,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-19,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-20,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-21,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-22,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-23,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-24,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-25,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-26,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-27,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-28,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-29,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-30,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-08-31,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-01,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-02,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-03,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-04,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-05,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-06,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-07,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-08,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-09,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-10,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-11,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-12,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-13,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-14,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-15,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-16,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-17,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-18,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-19,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-20,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-21,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-22,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-23,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-24,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-25,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-26,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-27,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-28,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-29,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-09-30,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-01,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-02,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-03,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-04,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-05,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-06,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-07,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-08,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-09,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-10,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-11,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-12,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-13,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-14,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-15,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
2019-10-16,30.212031250000003,64.15302083333333,4.378541666666666,9.004531250000001,9.82140625,6.868541666666666,5.449531250000001,0.375,28.51515625,1.6265625,3.660625,0.89421875,2.0425,24.39109375,71.420625,1.55453125,241.06609375,0.0,0.0,208.51463541666664,903.0594270833334
